"id","AREA_5000","CIUDAD_AUTO","PROVINCIA","REGION","ZONA","VIVIENDA","PERIODO","TIPO_VI","JEFEHOGAR"
"4340","Rural","NA","Carchi","Sierra","1","11","Aug-14","Mediagua","Jefe de hogar"
"4341","Rural","NA","Carchi","Sierra","1","12","Aug-14","Casa / villa","NA"
"4342","Rural","NA","Carchi","Sierra","903","1","Aug-14","Casa / villa","Jefe de hogar"
"4343","Rural","NA","Carchi","Sierra","903","2","Aug-14","Casa / villa","Jefe de hogar"
"4344","Rural","NA","Carchi","Sierra","903","3","Aug-14","Casa / villa","Jefe de hogar"
"4345","Rural","NA","Carchi","Sierra","903","4","Aug-14","Casa / villa","NA"
"4346","Rural","NA","Carchi","Sierra","903","5","Aug-14","Casa / villa","Jefe de hogar"
"4347","Rural","NA","Carchi","Sierra","903","6","Aug-14","Departamento en casa o edificio","Jefe de hogar"
"4348","Rural","NA","Carchi","Sierra","903","7","Aug-14","Casa / villa","Jefe(a) y cónyuge"
"4349","Rural","NA","Carchi","Sierra","903","8","Aug-14","Casa / villa","Jefe de hogar"
"4350","Rural","NA","Carchi","Sierra","903","9","Aug-14","Cuarto en casa de inquilinato","NA"
"4351","Rural","NA","Carchi","Sierra","903","10","Aug-14","Casa / villa","Jefe(a) y cónyuge"
"4352","Rural","NA","Carchi","Sierra","903","11","Aug-14","Casa / villa","Jefe de hogar"
"4353","Rural","NA","Carchi","Sierra","903","12","Aug-14","Casa / villa","Jefe(a) y cónyuge"
"4354","Rural","NA","Carchi","Sierra","999","1","Jun-14","Casa / villa","Jefe(a) y cónyuge"
"4355","Rural","NA","Carchi","Sierra","999","2","Jun-14","Casa / villa","Jefe de hogar"
"4356","Rural","NA","Carchi","Sierra","999","3","Jun-14","Casa / villa","Jefe de hogar"
"4357","Rural","NA","Carchi","Sierra","999","4","Jun-14","Cuarto en casa de inquilinato","NA"
"4358","Rural","NA","Carchi","Sierra","999","5","Jun-14","Casa / villa","NA"
"4359","Rural","NA","Carchi","Sierra","999","6","Jun-14","Casa / villa","Jefe de hogar"
"4360","Rural","NA","Carchi","Sierra","999","7","Jun-14","Casa / villa","Cónyuge"
"4361","Rural","NA","Carchi","Sierra","999","8","Jun-14","Casa / villa","Jefe de hogar"
"4362","Rural","NA","Carchi","Sierra","999","9","Jun-14","Casa / villa","Jefe de hogar"
"4363","Rural","NA","Carchi","Sierra","999","10","Jun-14","Casa / villa","Jefe de hogar"
"4364","Rural","NA","Carchi","Sierra","999","11","Jun-14","Casa / villa","Jefe(a) y cónyuge"
"4365","Rural","NA","Carchi","Sierra","999","12","Jun-14","Casa / villa","NA"
"4366","Rural","NA","Carchi","Sierra","999","1","May-14","Cuarto en casa de inquilinato","Jefe de hogar"
"4367","Rural","NA","Carchi","Sierra","999","2","May-14","Casa / villa","Jefe de hogar"
"4368","Rural","NA","Carchi","Sierra","999","3","May-14","Casa / villa","Jefe(a) y cónyuge"
"4369","Rural","NA","Carchi","Sierra","999","4","May-14","Casa / villa","Jefe(a) y cónyuge"
"4370","Rural","NA","Carchi","Sierra","999","5","May-14","Casa / villa","Jefe de hogar"
"4371","Rural","NA","Carchi","Sierra","999","6","May-14","Casa / villa","NA"
"4372","Rural","NA","Carchi","Sierra","999","7","May-14","Mediagua","NA"
"4373","Rural","NA","Carchi","Sierra","999","8","May-14","Casa / villa","Jefe(a) y cónyuge"
"4374","Rural","NA","Carchi","Sierra","999","9","May-14","Mediagua","NA"
"4375","Rural","NA","Carchi","Sierra","999","10","May-14","Cuarto en casa de inquilinato","NA"
"4376","Rural","NA","Carchi","Sierra","999","11","May-14","Casa / villa","Jefe(a) y cónyuge"
"4377","Rural","NA","Carchi","Sierra","999","12","May-14","Casa / villa","Jefe(a) y cónyuge"
"4378","Rural","NA","Carchi","Sierra","999","1","Aug-14","Casa / villa","Jefe de hogar"
"4379","Rural","NA","Carchi","Sierra","999","2","Aug-14","Departamento en casa o edificio","Jefe de hogar"
"4380","Rural","NA","Carchi","Sierra","999","3","Aug-14","Mediagua","NA"
"4381","Rural","NA","Carchi","Sierra","999","4","Aug-14","Casa / villa","NA"
"4382","Rural","NA","Carchi","Sierra","999","5","Aug-14","Casa / villa","Jefe de hogar"
"4383","Rural","NA","Carchi","Sierra","999","6","Aug-14","Casa / villa","Jefe de hogar"
"4384","Rural","NA","Carchi","Sierra","999","7","Aug-14","Casa / villa","Jefe de hogar"
"4385","Rural","NA","Carchi","Sierra","999","8","Aug-14","Casa / villa","Jefe(a) y cónyuge"
"4386","Rural","NA","Carchi","Sierra","999","9","Aug-14","Cuarto en casa de inquilinato","NA"
"4387","Rural","NA","Carchi","Sierra","999","10","Aug-14","Casa / villa","Jefe de hogar"
"4388","Rural","NA","Carchi","Sierra","999","11","Aug-14","Casa / villa","Jefe de hogar"
"4389","Rural","NA","Carchi","Sierra","999","12","Aug-14","Casa / villa","Otros miembros del hogar"
"4390","Rural","NA","Carchi","Sierra","999","1","May-14","Casa / villa","NA"
"4391","Rural","NA","Carchi","Sierra","999","2","May-14","Mediagua","Jefe(a) y cónyuge"
"4392","Rural","NA","Carchi","Sierra","999","3","May-14","Casa / villa","NA"
"4393","Rural","NA","Carchi","Sierra","999","4","May-14","Casa / villa","Jefe(a) y cónyuge"
"4394","Rural","NA","Carchi","Sierra","999","5","May-14","Casa / villa","NA"
"4395","Rural","NA","Carchi","Sierra","999","6","May-14","Casa / villa","NA"
"4396","Rural","NA","Carchi","Sierra","999","7","May-14","Mediagua","NA"
"4397","Rural","NA","Carchi","Sierra","999","8","May-14","Casa / villa","Otros miembros del hogar"
"4398","Rural","NA","Carchi","Sierra","999","9","May-14","Casa / villa","Jefe(a) y cónyuge"
"4399","Rural","NA","Carchi","Sierra","999","10","May-14","Casa / villa","NA"
"4400","Rural","NA","Carchi","Sierra","999","11","May-14","Mediagua","Jefe(a) y cónyuge"
"4401","Rural","NA","Carchi","Sierra","999","12","May-14","Mediagua","NA"
"4402","Rural","NA","Carchi","Sierra","1","1","Sep-14","Casa / villa","Jefe de hogar"
"4403","Rural","NA","Carchi","Sierra","1","2","Sep-14","Mediagua","NA"
"4404","Rural","NA","Carchi","Sierra","1","3","Sep-14","Casa / villa","NA"
"4405","Rural","NA","Carchi","Sierra","1","4","Sep-14","Casa / villa","NA"
"4406","Rural","NA","Carchi","Sierra","1","5","Sep-14","Cuarto en casa de inquilinato","NA"
"4407","Rural","NA","Carchi","Sierra","1","6","Sep-14","Casa / villa","Jefe de hogar"
"4408","Rural","NA","Carchi","Sierra","1","7","Sep-14","Casa / villa","Jefe de hogar"
"4409","Rural","NA","Carchi","Sierra","1","8","Sep-14","Casa / villa","Jefe de hogar"
"4410","Rural","NA","Carchi","Sierra","1","9","Sep-14","Casa / villa","Jefe de hogar"
"4411","Rural","NA","Carchi","Sierra","1","10","Sep-14","Casa / villa","Jefe de hogar"
"4412","Rural","NA","Carchi","Sierra","1","11","Sep-14","Casa / villa","NA"
"4413","Rural","NA","Carchi","Sierra","1","12","Sep-14","Casa / villa","NA"
"4414","Rural","NA","Carchi","Sierra","999","1","Sep-14","Casa / villa","Jefe de hogar"
"4415","Rural","NA","Carchi","Sierra","999","2","Sep-14","Casa / villa","Jefe de hogar"
"4416","Rural","NA","Carchi","Sierra","999","3","Sep-14","Casa / villa","NA"
"4417","Rural","NA","Carchi","Sierra","999","4","Sep-14","Casa / villa","Jefe de hogar"
"4418","Rural","NA","Carchi","Sierra","999","5","Sep-14","Casa / villa","Jefe de hogar"
"4419","Rural","NA","Carchi","Sierra","999","6","Sep-14","Casa / villa","Jefe de hogar"
"4420","Rural","NA","Carchi","Sierra","999","7","Sep-14","Casa / villa","Jefe de hogar"
"4421","Rural","NA","Carchi","Sierra","999","8","Sep-14","Casa / villa","NA"
"4422","Rural","NA","Carchi","Sierra","999","9","Sep-14","Casa / villa","Jefe de hogar"
"4423","Rural","NA","Carchi","Sierra","999","10","Sep-14","Casa / villa","Jefe de hogar"
"4424","Rural","NA","Carchi","Sierra","999","11","Sep-14","Casa / villa","Jefe de hogar"
"4425","Rural","NA","Carchi","Sierra","999","12","Sep-14","Casa / villa","Jefe de hogar"
"4426","Rural","NA","Carchi","Sierra","999","1","May-14","Casa / villa","Jefe de hogar"
"4427","Rural","NA","Carchi","Sierra","999","2","May-14","Casa / villa","Jefe de hogar"
"4428","Rural","NA","Carchi","Sierra","999","3","May-14","Casa / villa","Jefe de hogar"
"4429","Rural","NA","Carchi","Sierra","999","4","May-14","Casa / villa","Cónyuge"
"4430","Rural","NA","Carchi","Sierra","999","5","May-14","Casa / villa","Jefe(a) y cónyuge"
"4431","Rural","NA","Carchi","Sierra","999","6","May-14","Casa / villa","Jefe de hogar"
"4432","Rural","NA","Carchi","Sierra","999","7","May-14","Casa / villa","Jefe(a) y cónyuge"
"4433","Rural","NA","Carchi","Sierra","999","8","May-14","Casa / villa","Jefe de hogar"
"4434","Rural","NA","Carchi","Sierra","999","9","May-14","Casa / villa","NA"
"4435","Rural","NA","Carchi","Sierra","999","10","May-14","Mediagua","Jefe de hogar"
"4436","Rural","NA","Carchi","Sierra","999","11","May-14","Mediagua","Cónyuge"
"4437","Rural","NA","Carchi","Sierra","999","12","May-14","Casa / villa","Jefe de hogar"
"4438","Rural","NA","Carchi","Sierra","999","1","Jun-14","Casa / villa","NA"
"4439","Rural","NA","Carchi","Sierra","999","2","Jun-14","Casa / villa","Jefe de hogar"
"4440","Rural","NA","Carchi","Sierra","999","3","Jun-14","Casa / villa","Jefe de hogar"
"4441","Rural","NA","Carchi","Sierra","999","4","Jun-14","Casa / villa","Cónyuge"
"4442","Rural","NA","Carchi","Sierra","999","5","Jun-14","Cuarto en casa de inquilinato","NA"
"4443","Rural","NA","Carchi","Sierra","999","6","Jun-14","Casa / villa","Jefe de hogar"
"4444","Rural","NA","Carchi","Sierra","999","7","Jun-14","Casa / villa","NA"
"4445","Rural","NA","Carchi","Sierra","999","8","Jun-14","Casa / villa","Jefe de hogar"
"4446","Rural","NA","Carchi","Sierra","999","9","Jun-14","Casa / villa","Jefe(a) y cónyuge"
"4447","Rural","NA","Carchi","Sierra","999","10","Jun-14","Casa / villa","Jefe(a) y cónyuge"
"4448","Rural","NA","Carchi","Sierra","999","11","Jun-14","Casa / villa","Jefe de hogar"
"4449","Rural","NA","Carchi","Sierra","999","12","Jun-14","Casa / villa","Jefe de hogar"
"4450","Rural","NA","Carchi","Sierra","999","1","Dec-13","Casa / villa","Jefe(a) y cónyuge"
"4451","Rural","NA","Carchi","Sierra","999","2","Dec-13","Casa / villa","NA"
"4452","Rural","NA","Carchi","Sierra","999","3","Dec-13","Casa / villa","Jefe(a) y cónyuge"
"4453","Rural","NA","Carchi","Sierra","999","4","Dec-13","Casa / villa","NA"
"4454","Rural","NA","Carchi","Sierra","999","5","Dec-13","Casa / villa","NA"
"4455","Rural","NA","Carchi","Sierra","999","6","Dec-13","Casa / villa","Jefe(a) y cónyuge"
"4456","Rural","NA","Carchi","Sierra","999","7","Dec-13","Casa / villa","Jefe(a) y cónyuge"
"4457","Rural","NA","Carchi","Sierra","999","8","Dec-13","Casa / villa","Jefe(a) y cónyuge"
"4458","Rural","NA","Carchi","Sierra","999","9","Dec-13","Casa / villa","Otros miembros del hogar"
"4459","Rural","NA","Carchi","Sierra","999","10","Dec-13","Casa / villa","NA"
"4460","Rural","NA","Carchi","Sierra","999","11","Dec-13","Casa / villa","Jefe(a) y cónyuge"
"4461","Rural","NA","Carchi","Sierra","999","12","Dec-13","Casa / villa","NA"
"4462","Rural","NA","Carchi","Sierra","999","1","Dec-13","Casa / villa","Jefe de hogar"
"4463","Rural","NA","Carchi","Sierra","999","2","Dec-13","Mediagua","Jefe de hogar"
"4464","Rural","NA","Carchi","Sierra","999","3","Dec-13","Casa / villa","Otros miembros del hogar"
"4465","Rural","NA","Carchi","Sierra","999","4","Dec-13","Casa / villa","NA"
"4466","Rural","NA","Carchi","Sierra","999","5","Dec-13","Casa / villa","Otros miembros del hogar"
"4467","Rural","NA","Carchi","Sierra","999","6","Dec-13","Casa / villa","Jefe(a) y cónyuge"
"4468","Rural","NA","Carchi","Sierra","999","7","Dec-13","Mediagua","Jefe(a) y cónyuge"
"4469","Rural","NA","Carchi","Sierra","999","8","Dec-13","Casa / villa","Jefe(a) y cónyuge"
"4470","Rural","NA","Carchi","Sierra","999","9","Dec-13","Casa / villa","Jefe de hogar"
"4471","Rural","NA","Carchi","Sierra","999","10","Dec-13","Mediagua","NA"
"4472","Rural","NA","Carchi","Sierra","999","11","Dec-13","Casa / villa","NA"
"4473","Rural","NA","Carchi","Sierra","999","12","Dec-13","Casa / villa","NA"
"4474","Urbano","NA","Carchi","Sierra","3","1","Dec-13","Casa / villa","Jefe de hogar"
"4475","Urbano","NA","Carchi","Sierra","3","2","Dec-13","Casa / villa","Jefe de hogar"
"4476","Urbano","NA","Carchi","Sierra","3","3","Dec-13","Casa / villa","Cónyuge"
"4477","Urbano","NA","Carchi","Sierra","3","4","Dec-13","Casa / villa","Jefe de hogar"
"4478","Urbano","NA","Carchi","Sierra","3","5","Dec-13","Casa / villa","Jefe de hogar"
"4479","Urbano","NA","Carchi","Sierra","3","6","Dec-13","Casa / villa","Cónyuge"
"4480","Urbano","NA","Carchi","Sierra","3","7","Dec-13","Casa / villa","NA"
"4481","Urbano","NA","Carchi","Sierra","3","8","Dec-13","Casa / villa","Jefe de hogar"
"4482","Urbano","NA","Carchi","Sierra","3","9","Dec-13","Casa / villa","NA"
"4483","Urbano","NA","Carchi","Sierra","3","10","Dec-13","Casa / villa","Jefe de hogar"
"4484","Urbano","NA","Carchi","Sierra","3","11","Dec-13","Casa / villa","NA"
"4485","Urbano","NA","Carchi","Sierra","3","12","Dec-13","Casa / villa","Jefe de hogar"
"4486","Urbano","NA","Carchi","Sierra","3","1","Feb-14","Casa / villa","Jefe(a) y cónyuge"
"4487","Urbano","NA","Carchi","Sierra","3","2","Feb-14","Casa / villa","Jefe de hogar"
"4488","Urbano","NA","Carchi","Sierra","3","3","Feb-14","Departamento en casa o edificio","Jefe de hogar"
"4489","Urbano","NA","Carchi","Sierra","3","4","Feb-14","Casa / villa","Jefe de hogar"
"4490","Urbano","NA","Carchi","Sierra","3","5","Feb-14","Casa / villa","Jefe de hogar"
"4491","Urbano","NA","Carchi","Sierra","3","6","Feb-14","Casa / villa","Jefe(a) y cónyuge"
"4492","Urbano","NA","Carchi","Sierra","3","7","Feb-14","Casa / villa","Jefe(a) y cónyuge"
"4493","Urbano","NA","Carchi","Sierra","3","8","Feb-14","Cuarto en casa de inquilinato","NA"
"4494","Urbano","NA","Carchi","Sierra","3","9","Feb-14","Cuarto en casa de inquilinato","NA"
"4495","Urbano","NA","Carchi","Sierra","3","10","Feb-14","Casa / villa","Jefe de hogar"
"4496","Urbano","NA","Carchi","Sierra","3","11","Feb-14","Casa / villa","Jefe(a) y cónyuge"
"4497","Urbano","NA","Carchi","Sierra","3","12","Feb-14","Departamento en casa o edificio","NA"
"4498","Rural","NA","Carchi","Sierra","999","1","Jun-14","Casa / villa","Jefe de hogar"
"4499","Rural","NA","Carchi","Sierra","999","2","Jun-14","Casa / villa","NA"
"4500","Rural","NA","Carchi","Sierra","999","3","Jun-14","Casa / villa","Jefe de hogar"
"4501","Rural","NA","Carchi","Sierra","999","4","Jun-14","Casa / villa","NA"
"4502","Rural","NA","Carchi","Sierra","999","5","Jun-14","Casa / villa","NA"
"4503","Rural","NA","Carchi","Sierra","999","6","Jun-14","Casa / villa","Jefe(a) y cónyuge"
"4504","Rural","NA","Carchi","Sierra","999","7","Jun-14","Casa / villa","Jefe de hogar"
"4505","Rural","NA","Carchi","Sierra","999","8","Jun-14","Cuarto en casa de inquilinato","NA"
"4506","Rural","NA","Carchi","Sierra","999","9","Jun-14","Casa / villa","Jefe de hogar"
"4507","Rural","NA","Carchi","Sierra","999","10","Jun-14","Casa / villa","NA"
"4508","Rural","NA","Carchi","Sierra","999","11","Jun-14","Casa / villa","Jefe de hogar"
"4509","Rural","NA","Carchi","Sierra","999","12","Jun-14","Casa / villa","Cónyuge"
"4510","Rural","NA","Carchi","Sierra","999","1","Aug-14","Casa / villa","Jefe(a) y cónyuge"
"4511","Rural","NA","Carchi","Sierra","999","2","Aug-14","Casa / villa","NA"
"4512","Rural","NA","Carchi","Sierra","999","3","Aug-14","Casa / villa","Jefe(a) y cónyuge"
"4513","Rural","NA","Carchi","Sierra","999","4","Aug-14","Casa / villa","Jefe(a) y cónyuge"
"4514","Rural","NA","Carchi","Sierra","999","5","Aug-14","Casa / villa","NA"
"4515","Rural","NA","Carchi","Sierra","999","6","Aug-14","Casa / villa","Jefe(a) y cónyuge"
"4516","Rural","NA","Carchi","Sierra","999","7","Aug-14","Casa / villa","NA"
"4517","Rural","NA","Carchi","Sierra","999","8","Aug-14","Casa / villa","Jefe de hogar"
"4518","Rural","NA","Carchi","Sierra","999","9","Aug-14","Casa / villa","Cónyuge"
"4519","Rural","NA","Carchi","Sierra","999","10","Aug-14","Casa / villa","Jefe(a) y cónyuge"
"4520","Rural","NA","Carchi","Sierra","999","11","Aug-14","Casa / villa","NA"
"4521","Rural","NA","Carchi","Sierra","999","12","Aug-14","Casa / villa","Jefe(a) y cónyuge"
"4522","Rural","NA","Carchi","Sierra","999","1","Aug-14","Casa / villa","NA"
"4523","Rural","NA","Carchi","Sierra","999","2","Aug-14","Casa / villa","NA"
"4524","Rural","NA","Carchi","Sierra","999","3","Aug-14","Casa / villa","Jefe(a) y cónyuge"
"4525","Rural","NA","Carchi","Sierra","999","4","Aug-14","Casa / villa","NA"
"4526","Rural","NA","Carchi","Sierra","999","5","Aug-14","Casa / villa","Jefe de hogar"
"4527","Rural","NA","Carchi","Sierra","999","6","Aug-14","Casa / villa","Jefe de hogar"
"4528","Rural","NA","Carchi","Sierra","999","7","Aug-14","Casa / villa","NA"
"4529","Rural","NA","Carchi","Sierra","999","8","Aug-14","Casa / villa","NA"
"4530","Rural","NA","Carchi","Sierra","999","9","Aug-14","Casa / villa","Jefe de hogar"
"4531","Rural","NA","Carchi","Sierra","999","10","Aug-14","Casa / villa","Jefe de hogar"
"4532","Rural","NA","Carchi","Sierra","999","11","Aug-14","Casa / villa","Jefe de hogar"
"4533","Rural","NA","Carchi","Sierra","999","12","Aug-14","Casa / villa","NA"
"4534","Rural","NA","Carchi","Sierra","1","1","Sep-14","Casa / villa","Jefe de hogar"
"4535","Rural","NA","Carchi","Sierra","1","2","Sep-14","Casa / villa","NA"
"4536","Rural","NA","Carchi","Sierra","1","3","Sep-14","Casa / villa","Jefe de hogar"
"4537","Rural","NA","Carchi","Sierra","1","4","Sep-14","Casa / villa","Jefe de hogar"
"4538","Rural","NA","Carchi","Sierra","1","5","Sep-14","Casa / villa","NA"
"4539","Rural","NA","Carchi","Sierra","1","6","Sep-14","Casa / villa","NA"
"4540","Rural","NA","Carchi","Sierra","1","7","Sep-14","Casa / villa","Cónyuge"
"4541","Rural","NA","Carchi","Sierra","1","8","Sep-14","Casa / villa","NA"
"4542","Rural","NA","Carchi","Sierra","1","9","Sep-14","Casa / villa","Jefe de hogar"
"4543","Rural","NA","Carchi","Sierra","1","10","Sep-14","Casa / villa","Jefe de hogar"
"4544","Rural","NA","Carchi","Sierra","1","11","Sep-14","Casa / villa","Jefe(a) y cónyuge"
"4545","Rural","NA","Carchi","Sierra","1","12","Sep-14","Cuarto en casa de inquilinato","NA"
"4546","Rural","NA","Carchi","Sierra","999","1","Aug-14","Casa / villa","NA"
"4547","Rural","NA","Carchi","Sierra","999","2","Aug-14","Casa / villa","Otros miembros del hogar"
"4548","Rural","NA","Carchi","Sierra","999","3","Aug-14","Casa / villa","Jefe de hogar"
"4549","Rural","NA","Carchi","Sierra","999","4","Aug-14","Casa / villa","Otros miembros del hogar"
"4550","Rural","NA","Carchi","Sierra","999","5","Aug-14","Casa / villa","NA"
"4551","Rural","NA","Carchi","Sierra","999","6","Aug-14","Casa / villa","Jefe de hogar"
"4552","Rural","NA","Carchi","Sierra","999","7","Aug-14","Casa / villa","NA"
"4553","Rural","NA","Carchi","Sierra","999","8","Aug-14","Casa / villa","Jefe de hogar"
"4554","Rural","NA","Carchi","Sierra","999","9","Aug-14","Casa / villa","NA"
"4555","Rural","NA","Carchi","Sierra","999","10","Aug-14","Casa / villa","Jefe de hogar"
"4556","Rural","NA","Carchi","Sierra","999","11","Aug-14","Casa / villa","Jefe de hogar"
"4557","Rural","NA","Carchi","Sierra","999","12","Aug-14","Casa / villa","Jefe(a) y cónyuge"
"4558","Rural","NA","Carchi","Sierra","999","1","Sep-14","Casa / villa","Otros miembros del hogar"
"4559","Rural","NA","Carchi","Sierra","999","2","Sep-14","Casa / villa","Jefe de hogar"
"4560","Rural","NA","Carchi","Sierra","999","3","Sep-14","Casa / villa","NA"
"4561","Rural","NA","Carchi","Sierra","999","4","Sep-14","Casa / villa","Jefe de hogar"
"4562","Rural","NA","Carchi","Sierra","999","5","Sep-14","Casa / villa","Jefe de hogar"
"4563","Rural","NA","Carchi","Sierra","999","6","Sep-14","Casa / villa","NA"
"4564","Rural","NA","Carchi","Sierra","999","7","Sep-14","Cuarto en casa de inquilinato","NA"
"4565","Rural","NA","Carchi","Sierra","999","8","Sep-14","Casa / villa","NA"
"4566","Rural","NA","Carchi","Sierra","999","9","Sep-14","Casa / villa","NA"
"4567","Rural","NA","Carchi","Sierra","999","10","Sep-14","Casa / villa","Jefe de hogar"
